ActiveIngredient_list,dea_active_ingredient_token_count,dea_confident_controlled_match_flag,dea_list_i_only_match_flag,dea_possible_candidate_only_flag,dea_confident_matched_token_count,dea_list_i_token_count,dea_possible_candidate_token_count,dea_confident_match_methods,dea_confident_matched_fda_tokens,dea_confident_substance_names,dea_confident_current_schedules,dea_confident_drug_codes,dea_list_i_substance_names,dea_list_i_drug_codes,dea_possible_candidate_tokens,dea_possible_candidate_substance_names,dea_possible_candidate_methods,dea_unmatched_fda_tokens,dea_edge_case_notes,dea_schedule_scope_note,dea_linkage_status,dea_uncertain_flag
FOMIVIRSEN SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,FOMIVIRSEN SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FONDAPARINUX SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,FONDAPARINUX SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FORMOTEROL FUMARATE,1,False,False,False,0,0,0,,,,,,,,,,,FORMOTEROL FUMARATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FORMOTEROL FUMARATE; GLYCOPYRROLATE,2,False,False,False,0,0,0,,,,,,,,,,,FORMOTEROL FUMARATE | GLYCOPYRROLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FORMOTEROL FUMARATE; MOMETASONE FUROATE,2,False,False,False,0,0,0,,,,,,,,,,,FORMOTEROL FUMARATE | MOMETASONE FUROATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSAMPRENAVIR CALCIUM,1,False,False,False,0,0,0,,,,,,,,,,,FOSAMPRENAVIR CALCIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSAPREPITANT DIMEGLUMINE,1,False,False,False,0,0,0,,,,,,,,,,,FOSAPREPITANT DIMEGLUMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSCARBIDOPA; FOSLEVODOPA,2,False,False,False,0,0,0,,,,,,,,,,,FOSCARBIDOPA | FOSLEVODOPA,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSCARNET SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,FOSCARNET SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSDENOPTERIN HYDROBROMIDE,1,False,False,False,0,0,0,,,,,,,,,,,FOSDENOPTERIN HYDROBROMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSFOMYCIN DISODIUM,1,False,False,False,0,0,0,,,,,,,,,,,FOSFOMYCIN DISODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSFOMYCIN TROMETHAMINE,1,False,False,False,0,0,0,,,,,,,,,,,FOSFOMYCIN TROMETHAMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSINOPRIL SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,FOSINOPRIL SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSINOPRIL SODIUM; HYDROCHLOROTHIAZIDE,2,False,False,False,0,0,0,,,,,,,,,,,FOSINOPRIL SODIUM | HYDROCHLOROTHIAZIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSNETUPITANT CHLORIDE HYDROCHLORIDE; PALONOSETRON HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,FOSNETUPITANT CHLORIDE HYDROCHLORIDE | PALONOSETRON HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSPHENYTOIN SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,FOSPHENYTOIN SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSPROPOFOL DISODIUM,1,True,False,False,1,0,0,exact,FOSPROPOFOL DISODIUM,Fospropofol disodium,IV,2138,,,,,,,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,confident_scheduled_controlled_substance_match,False
FOSTAMATINIB DISODIUM,1,False,False,False,0,0,0,,,,,,,,,,,FOSTAMATINIB DISODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FOSTEMSAVIR TROMETHAMINE,1,False,False,False,0,0,0,,,,,,,,,,,FOSTEMSAVIR TROMETHAMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FREMANEZUMAB-VFRM,1,False,False,False,0,0,0,,,,,,,,,,,FREMANEZUMAB-VFRM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FROVATRIPTAN SUCCINATE,1,False,False,False,0,0,0,,,,,,,,,,,FROVATRIPTAN SUCCINATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FRUQUINTINIB,1,False,False,False,0,0,0,,,,,,,,,,,FRUQUINTINIB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FULVESTRANT,1,False,False,False,0,0,0,,,,,,,,,,,FULVESTRANT,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FURAZOLIDONE,1,False,False,False,0,0,0,,,,,,,,,,,FURAZOLIDONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FUROSEMIDE,1,False,False,False,0,0,0,,,,,,,,,,,FUROSEMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
FUTIBATINIB,1,False,False,False,0,0,0,,,,,,,,,,,FUTIBATINIB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GABAPENTIN,1,False,False,False,0,0,0,,,,,,,,,,,GABAPENTIN,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GABAPENTIN ENACARBIL,1,False,False,False,0,0,0,,,,,,,,,,,GABAPENTIN ENACARBIL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GABAPENTIN ENCARBIL,1,False,False,False,0,0,0,,,,,,,,,,,GABAPENTIN ENCARBIL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOBENATE DIMEGLUMINE,1,False,False,False,0,0,0,,,,,,,,,,,GADOBENATE DIMEGLUMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOBUTROL,1,False,False,False,0,0,0,,,,,,,,,,,GADOBUTROL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADODIAMIDE,1,False,False,False,0,0,0,,,,,,,,,,,GADODIAMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOFOSVESET TRISODIUM,1,False,False,False,0,0,0,,,,,,,,,,,GADOFOSVESET TRISODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOPENTETATE DIMEGLUMINE,1,False,False,False,0,0,0,,,,,,,,,,,GADOPENTETATE DIMEGLUMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOPICLENOL,1,False,False,False,0,0,0,,,,,,,,,,,GADOPICLENOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOTERATE MEGLUMINE,1,False,False,False,0,0,0,,,,,,,,,,,GADOTERATE MEGLUMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOTERIDOL,1,False,False,False,0,0,0,,,,,,,,,,,GADOTERIDOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOVERSETAMIDE,1,False,False,False,0,0,0,,,,,,,,,,,GADOVERSETAMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GADOXETATE DISODIUM,1,False,False,False,0,0,0,,,,,,,,,,,GADOXETATE DISODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALANTAMINE HYDROBROMIDE,1,False,False,False,0,0,0,,,,,,,,,,,GALANTAMINE HYDROBROMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALCANEZUMAB-GNLM,1,False,False,False,0,0,0,,,,,,,,,,,GALCANEZUMAB-GNLM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALLIUM CITRATE GA-67,1,False,False,False,0,0,0,,,,,,,,,,,GALLIUM CITRATE GA-67,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALLIUM DOTATATE GA-68,1,False,False,False,0,0,0,,,,,,,,,,,GALLIUM DOTATATE GA-68,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALLIUM GA-68 EDOTREOTIDE,1,False,False,False,0,0,0,,,,,,,,,,,GALLIUM GA-68 EDOTREOTIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALLIUM GA-68 GOZETOTIDE,1,False,False,False,0,0,0,,,,,,,,,,,GALLIUM GA-68 GOZETOTIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALLIUM NITRATE,1,False,False,False,0,0,0,,,,,,,,,,,GALLIUM NITRATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GALSULFASE,1,False,False,False,0,0,0,,,,,,,,,,,GALSULFASE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GANAXOLONE,1,False,False,False,0,0,0,,,,,,,,,,,GANAXOLONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GANCICLOVIR,1,False,False,False,0,0,0,,,,,,,,,,,GANCICLOVIR,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GANCICLOVIR SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,GANCICLOVIR SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GANIRELIX ACETATE,1,False,False,False,0,0,0,,,,,,,,,,,GANIRELIX ACETATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GARADACIMAB-GXII,1,False,False,False,0,0,0,,,,,,,,,,,GARADACIMAB-GXII,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GATIFLOXACIN,1,False,False,False,0,0,0,,,,,,,,,,,GATIFLOXACIN,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEFITINIB,1,False,False,False,0,0,0,,,,,,,,,,,GEFITINIB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEMCITABINE,1,False,False,False,0,0,0,,,,,,,,,,,GEMCITABINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEMCITABINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,GEMCITABINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEMFIBROZIL,1,False,False,False,0,0,0,,,,,,,,,,,GEMFIBROZIL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEMIFLOXACIN MESYLATE,1,False,False,False,0,0,0,,,,,,,,,,,GEMIFLOXACIN MESYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEMTUZUMAB OZOGAMICIN,1,False,False,False,0,0,0,,,,,,,,,,,GEMTUZUMAB OZOGAMICIN,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GENTAMICIN SULFATE,1,False,False,False,0,0,0,,,,,,,,,,,GENTAMICIN SULFATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GENTAMICIN SULFATE; PREDNISOLONE ACETATE,2,False,False,False,0,0,0,,,,,,,,,,,GENTAMICIN SULFATE | PREDNISOLONE ACETATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GENTIAN VIOLET,1,False,False,False,0,0,0,,,,,,,,,,,GENTIAN VIOLET,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEPIRONE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,GEPIRONE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GEPOTIDACIN MESYLATE,1,False,False,False,0,0,0,,,,,,,,,,,GEPOTIDACIN MESYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GILTERITINIB FUMARATE,1,False,False,False,0,0,0,,,,,,,,,,,GILTERITINIB FUMARATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GIVINOSTAT HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,GIVINOSTAT HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GIVOSIRAN SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,GIVOSIRAN SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLASDEGIB MALEATE,1,False,False,False,0,0,0,,,,,,,,,,,GLASDEGIB MALEATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLATIRAMER ACETATE,1,False,False,False,0,0,0,,,,,,,,,,,GLATIRAMER ACETATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLECAPREVIR; PIBRENTASVIR,2,False,False,False,0,0,0,,,,,,,,,,,GLECAPREVIR | PIBRENTASVIR,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLIMEPIRIDE,1,False,False,False,0,0,0,,,,,,,,,,,GLIMEPIRIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLIMEPIRIDE; PIOGLITAZONE HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,GLIMEPIRIDE | PIOGLITAZONE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLIMEPIRIDE; ROSIGLITAZONE MALEATE,2,False,False,False,0,0,0,,,,,,,,,,,GLIMEPIRIDE | ROSIGLITAZONE MALEATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLIPIZIDE,1,False,False,False,0,0,0,,,,,,,,,,,GLIPIZIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
GLIPIZIDE; METFORMIN HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,GLIPIZIDE | METFORMIN HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
